sequence,frame,IoU
23,94,0.5027922561429635
23,95,0.6482861400894188
23,96,0.5316824471959214
23,97,0.5297532656023222
23,98,0.5863044708545557
23,99,0.5783814374646293
23,100,0.6385714285714286
23,101,0.6648745519713262
23,102,0.6414145791800294
23,103,0.7334447849911767
23,104,0.7455012853470437
23,105,0.8073794881967864
23,106,0.7131372363567577
23,107,0.0
23,108,0.0
23,109,0.7239484252800676
23,110,0.6829737235633412
23,111,0.670372312532774
23,112,0.6391096979332274
23,113,0.6900802418885917
23,114,0.561357428031099
23,115,0.0
23,116,0.0
23,117,0.02017982017982018
23,118,0.020102790970008458
23,119,0.0
23,120,0.0
23,121,0.0
23,122,0.0
23,123,0.0
23,124,0.0
23,125,0.0
23,126,0.0
23,127,0.0
23,128,0.0
23,162,0.0
23,163,0.0
23,164,0.0
23,165,0.0
23,166,0.0
23,167,0.0
23,168,0.0
23,169,0.0
23,170,0.0
23,171,0.0
23,172,0.0
23,173,0.0
23,174,0.0
23,175,0.0
23,176,0.0
23,177,0.6204298692665633
23,178,0.0
23,179,0.0
24,36,0.0
24,37,0.8742467906733037
24,38,0.7916170584424447
24,39,0.8394089786724501
24,40,0.7981734648500483
24,41,0.8357466540756038
24,42,0.7921852629617306
24,43,0.9218177167703981
24,44,0.895181236673774
24,45,0.8918040399349896
24,46,0.8452132187911152
24,47,0.8699984901102219
24,48,0.8767798045101208
24,49,0.9286735637984692
24,50,0.7723486587525414
24,51,0.8504187120993358
24,52,0.8279546603133348
24,53,0.6336729385145803
24,54,0.6414850528379299
24,55,0.6593250347061677
24,56,0.7925398155909472
24,57,0.7959312521922133
24,58,0.8066917184564243
24,59,0.0
24,60,0.0
24,61,0.8959156785243741
24,62,0.8388504611330698
24,63,0.8596373404969778
24,64,0.8257776307081403
24,65,0.7588756364650904
24,66,0.7426239799121155
24,67,0.7940904893813481
24,68,0.7543103448275862
24,69,0.7328556806550666
24,70,0.713500937116267
24,71,0.6720575022461814
24,72,0.6756513926325247
24,73,0.6724867409570348
24,74,0.6506706408345753
24,75,0.6974428325547086
24,76,0.6984880116404125
24,77,0.7141570141570142
24,78,0.7155126140633387
24,79,0.7205056179775281
24,80,0.7462838082807628
24,81,0.7376165501165501
24,82,0.7545454545454545
24,83,0.741969696969697
24,84,0.7222800083211982
24,85,0.6944538727852827
24,86,0.0
24,87,0.0
24,88,0.6214965946305173
24,89,0.0
25,30,0.0
25,31,0.0
25,32,0.0
25,33,0.0
25,34,0.0
25,35,0.0
25,36,0.0
25,37,0.0
25,38,0.0
25,39,0.0
25,40,0.0
25,41,0.0
25,42,0.0
25,43,0.0
25,44,0.0
25,45,0.0
25,46,0.0
25,47,0.0
25,48,0.0
25,49,0.0
25,50,0.0
25,51,0.0
25,52,0.0
25,53,0.0
25,54,0.0
25,55,0.0
25,56,0.0
25,57,0.0
25,58,0.0
25,59,0.0
25,60,0.0
25,61,0.0
25,62,0.0
25,63,0.0
25,64,0.0
25,65,0.0
25,66,0.0
25,67,0.0
25,68,0.0
25,69,0.0
25,70,0.0
25,71,0.0
25,72,0.0
25,73,0.0
25,74,0.0
25,75,0.0
25,76,0.0
25,77,0.0
25,78,0.0
25,79,0.0
25,80,0.0
25,81,0.0
25,82,0.0
25,83,0.0
25,84,0.0
25,85,0.0
25,86,0.0
25,87,0.0
25,88,0.0
25,89,0.0
26,30,0.74948082699188
26,31,0.8622739158546877
26,32,0.776416203685889
26,33,0.7567775926162676
26,34,0.7661547390300221
26,35,0.7634388603447322
26,36,0.7680587687123492
26,37,0.7083393553981789
26,38,0.700101170689406
26,39,0.7515518311607697
26,40,0.7425512104283054
26,41,0.7566971080669711
26,42,0.8279593906682662
26,43,0.7536826144430365
26,44,0.7740438054041028
26,45,0.756994965922576
26,46,0.735081492981975
26,47,0.764484752701254
26,48,0.660934262423366
26,49,0.73825498294579
26,50,0.6689400742314535
26,51,0.6816096626403725
26,52,0.6858201796404839
26,53,0.6451761701021113
26,54,0.6976352351418142
26,55,0.7025296230347587
26,56,0.5851810347833363
26,57,0.6544988246782625
26,58,0.6381670320454638
26,59,0.790215628032549
26,60,0.7916473929921739
26,61,0.7439707296466846
26,62,0.7826899868498742
26,63,0.7830742756642299
26,64,0.7562039676997238
26,65,0.8122916032467058
26,66,0.8303615143111766
26,67,0.7874955748053185
26,68,0.8042158720377254
26,69,0.8248016082602734
26,70,0.8387738007502875
26,71,0.7882419822467496
26,72,0.86544906556507
26,73,0.871913204755862
26,74,0.8242770879262297
26,75,0.7974269931935812
26,76,0.8291851176627807
26,77,0.8859027263513658
26,78,0.5891765964906894
26,79,0.558665324751569
26,80,0.5165968666749168
26,81,0.5174348876416219
26,82,0.4500892560454496
26,83,0.4936462808240415
26,84,0.6041037606966092
26,85,0.0
26,86,0.6782148173888185
26,87,0.6809807809487445
26,88,0.737823966642525
26,89,0.7594429871455304
26,90,0.7170981922963398
26,91,0.7933506328261358
26,92,0.6983912450919397
26,93,0.7223161372651897
26,94,0.5691145465718463
26,95,0.5748386212046875
26,96,0.5341399934183331
26,97,0.5446439636016339
26,98,0.3626993299549719
26,99,0.3437082596810403
26,100,0.3829170352593298
26,101,0.6287251558803274
26,102,0.612287896903064
26,103,0.5534247397547557
26,104,0.5701951864139907
26,105,0.5224382853314009
26,106,0.5688747751682308
26,107,0.5237673676812561
26,108,0.5113790126855362
26,109,0.4998171766835265
26,110,0.4390327324519156
26,111,0.49550408985230315
26,112,0.47944042431078016
26,113,0.4470085589430201
26,114,0.6037093043143877
26,115,0.5314849085080933
26,116,0.5962640563007495
26,117,0.5059612976123984
26,118,0.6124796706091
26,119,0.4173629044508583
26,120,0.4054382500379766
26,121,0.46478588117361685
26,122,0.450682661519729
26,123,0.8033552918312453
26,124,0.8083365444659264
26,125,0.6924963012704468
26,126,0.8343667734069512
26,127,0.7259860079512309
26,128,0.6884296034443936
26,129,0.6981183690552364
26,130,0.7027652932973885
26,131,0.7182593680387408
26,132,0.7945407687888513
26,133,0.7315358583458009
26,134,0.6732009551024484
26,135,0.8273717668824829
26,136,0.7227237216958048
26,137,0.6426001944467572
26,138,0.7285624902509614
26,139,0.7110075086607945
26,140,0.7070999135236786
26,141,0.7915239999145236
26,142,0.8041577173997786
26,143,0.7101195101323283
26,144,0.7810505132282294
26,145,0.7535314448205505
26,146,0.7227211391843422
26,147,0.5714170996699168
26,148,0.5180852687583046
26,149,0.5613391409180888
26,150,0.548309579427981
26,151,0.5457463870036975
26,152,0.584835071474021
26,153,0.584835071474021
26,154,0.5728735068273646
26,155,0.48014748711266736
26,156,0.5194602887487236
26,157,0.5555720472051097
26,158,0.5882527558642338
26,159,0.5728735988481753
26,160,0.5357073027260342
26,161,0.566465616758151
26,162,0.5592032370561234
26,163,0.6320256687122376
26,164,0.6221089765674231
26,165,0.6578861612424981
26,166,0.571861609933686
26,167,0.6492464025402246
26,168,0.6694747192599553
26,169,0.6104679326839633
26,170,0.6334594594986672
26,189,0.22672674810518872
26,190,0.1039121291408306
26,191,0.0657784848456479
26,192,0.0
26,193,0.0
26,194,0.0
26,195,0.0
26,196,0.0
26,197,0.0
26,198,0.0
26,199,0.0
26,200,0.0
26,201,0.0
26,202,0.0
26,203,0.0
26,204,0.0
26,205,0.0
26,206,0.0
26,207,0.0
26,208,0.0
26,209,0.0
26,210,0.0
26,211,0.0
26,212,0.0
26,213,0.0
26,214,0.0
26,215,0.0
26,216,0.0
26,217,0.0
26,218,0.0
26,219,0.0
27,30,0.0
27,31,0.6672092521286346
27,32,0.2903364301998612
27,33,0.8103085727222558
27,34,0.8748193353486673
27,35,0.8197288989132426
27,36,0.6694439545112079
27,37,0.6786487675156099
27,38,0.5227809915682122
27,39,0.4889390519187359
27,40,0.31191834548329206
27,41,0.573044292876526
27,42,0.6625085001783293
27,43,0.0
27,44,0.0
27,45,0.0
27,46,0.0
27,47,0.5824848562959144
27,48,0.6088010883066186
27,49,0.6225096120237679
27,50,0.617780809458845
27,51,0.4399151284105414
27,52,0.6626865671641791
27,53,0.7042830755021935
27,54,0.8174563591022443
27,55,0.814663951120163
27,56,0.8361320208453966
27,57,0.0
27,58,0.5606671554252199
27,59,0.5196678321678322
27,60,0.0
27,61,0.0
27,62,0.0
27,63,0.0
27,64,0.0
27,65,0.6502682192856208
27,66,0.5155947511624384
27,67,0.47681438671042126
27,68,0.4762655691168014
27,69,0.45874142340710555
27,70,0.526387667104175
27,71,0.0
27,72,0.5985742750287945
27,73,0.550479839779319
27,74,0.5173257492361478
27,75,0.528502123654674
27,76,0.47052581811770455
27,77,0.6877370417193426
27,78,0.45893437451439556
27,79,0.4376270698137539
28,30,0
28,31,0
28,32,0
28,33,0
28,34,0.0
28,35,0.0
28,36,0.0
28,37,0.0
28,38,0.0
28,39,0.0
28,40,0.0
28,41,0.0
28,42,0.0
28,43,0.0
28,44,0.0
28,45,0.0
28,46,0.0
28,47,0.0
28,48,0.0
28,49,0.0
28,50,0.0
28,51,0.0
28,52,0.0
28,53,0.0
28,54,0.0
28,55,0.0
28,56,0.0
28,57,0.0
28,58,0.0
28,59,0.0
28,60,0.0
28,61,0.0
28,62,0.0
28,63,0.0
28,64,0.0
28,65,0.0
28,66,0.0
28,67,0.0
28,68,0.0
28,69,0.0
28,70,0.0
28,71,0.0
28,72,0.0
28,73,0.0
28,74,0.0
28,75,0.0
28,76,0.0
28,77,0.0
28,78,0.0
28,79,0
28,80,0
28,81,0
28,82,0
28,83,0
28,84,0
28,85,0
28,86,0
28,87,0
28,88,0
28,89,0
28,90,0
28,91,0
28,92,0
28,93,0
28,94,0
28,95,0
28,96,0
28,97,0
28,98,0
28,99,0
28,100,0
28,101,0
28,102,0
28,103,0
28,104,0
29,30,0.0
29,31,0.0
29,32,0.0
29,33,0.0
29,34,0.0
29,35,0.0
29,36,0.0
29,37,0.0
29,38,0.0
29,39,0.0
29,40,0.0
29,41,0.7550331541159464
29,42,0.708143160312533
29,43,0.0
29,44,0.0
29,45,0.0
29,46,0.0
29,47,0.0
29,48,0.0
29,49,0.0
29,50,0.0
29,51,0.0
29,52,0.0
29,53,0.0
29,54,0.0
29,55,0.0
29,56,0.0
29,57,0.721644801416398
29,58,0.7268032973015469
29,59,0.6642181722372625
29,60,0.6292113295756216
29,61,0.576595890414029
29,62,0.5961623195322706
29,63,0.5780777909192559
29,64,0.6171511104169961
29,65,0.5878612861154623
29,71,0.5830686870606897
29,72,0.6209016427079118
29,84,0.0
29,85,0.6891645910113426
29,86,0.0
29,87,0.0
29,88,0.0
29,89,0.0
29,90,0.0
29,91,0.0
29,92,0.0
29,93,0.0
29,94,0.0
29,95,0.0
29,96,0.0
29,97,0.8834125133273578
29,98,0.7834117888824913
29,99,0.0
30,30,0
30,31,0
30,32,0
30,33,0
30,34,0
30,35,0
30,36,0
30,37,0
30,38,0
30,39,0
30,40,0
30,41,0
30,42,0
30,43,0
30,44,0
30,45,0
30,46,0
30,47,0
30,48,0
30,49,0.4490154174935124
30,50,0.4516814668755193
30,51,0.44099892415369224
30,52,0.43534062031138576
30,53,0.4599298700943473
30,54,0.3596002175686701
30,55,0.3660240652089533
30,56,0.49191026504637214
30,57,0.5404089581304771
30,58,0.5106351312236954
30,59,0.6239795230802616
30,60,0.702791006462258
30,61,0.6518724335577127
30,62,0.6824690981120188
30,63,0.6853523283011574
30,64,0.6121663210358945
30,65,0.6446752448110888
30,66,0.6554553026148825
30,67,0.6531134118736214
30,68,0.6421630342739327
30,69,0.6272720129189452
30,70,0.6217346336449874
30,71,0.5682777834117978
30,72,0.5746799880419354
30,73,0.5717039418099438
30,74,0.5882740953212852
30,75,0.5891701897153906
30,76,0.53368468341545
30,77,0.5334666714217112
30,78,0.5242631493242143
30,79,0.5529310734660136
30,80,0.642219387755102
30,81,0.6169823861748089
30,82,0.7313432835820896
30,83,0.7128218836318275
30,84,0.6800190748688603
30,85,0.6909142640364189
30,86,0.7007341023929832
30,87,0.6999712340588743
30,88,0.6753246753246753
30,89,0.5429800019871944
31,30,0.0
31,31,0.0
31,32,0.0
31,33,0.0
31,34,0.7098124581379772
31,35,0.0
31,36,0.6590189873417721
31,37,0.0
31,38,0.0
31,39,0.0
31,40,0.0
31,41,0.0
31,42,0.0
31,43,0.0
31,44,0.0
31,45,0.0
31,46,0.0
31,47,0.0
31,48,0.0
31,49,0.0
31,50,0.0
31,51,0.0
31,52,0.0
31,53,0.587783947501262
31,54,0.6030297145076714
31,55,0.6201936906702464
31,56,0.6316461080391322
31,57,0.5977443609022557
31,58,0.0
31,59,0.0
31,60,0.5057911695549944
31,61,0.5142316622237509
31,62,0.0
31,63,0.5430606518454565
31,64,0.7140241669718052
31,65,0.6911850554582604
31,66,0.0
31,67,0.0
31,68,0.6887755102040817
31,69,0.6989795918367347
31,70,0.7516339869281046
31,71,0.7408963585434174
31,72,0.0
31,73,0.0
31,74,0.6305823209049015
31,75,0.8657607576693432
31,76,0.7253333333333334
31,77,0.5556173526140156
31,78,0.6329690346083788
31,79,0.5770719489981785
31,80,0.6475918570009931
31,81,0.6211519364448858
31,82,0.5745215965008201
31,83,0.6723892837616183
31,84,0.6536426536426536
31,85,0.63003663003663
31,86,0.6377307612528521
31,87,0.7751574268428201
31,88,0.6563446650959273
31,89,0.6444121915820029
31,90,0.0
31,91,0.0
31,92,0.0
31,93,0.0
31,94,0.6129301107274675
31,95,0.5932041158171811
31,96,0.0
31,97,0.0
31,98,0.0
31,99,0.0
32,30,0.0
32,31,0.7052012326080866
32,32,0.0
32,33,0.0
32,34,0.0
32,35,0.0
32,36,0.0
32,37,0.0
32,38,0.0
32,39,0.0
32,40,0.0
32,41,0.6877323420074349
32,42,0.6931995020230315
32,43,0.7017543859649122
32,44,0.7221629313411597
32,45,0.65344114328695
32,46,0.6640522875816993
32,47,0.5744542196155099
32,48,0.5553899652260308
32,49,0.0
32,50,0.0
32,51,0.05906270062058635
32,52,0.06582974529231726
32,53,0.6709314227226203
32,54,0.6747297992794647
32,55,0.5192307692307693
32,56,0.0
32,57,0.5473375876137672
32,58,0.0
32,59,0.4841549295774648
32,60,0.4518026358784446
32,61,0.41709755256807995
32,62,0.4418658621489905
32,63,0.0
32,64,0.5859442060085837
32,65,0.5590277777777778
32,66,0.0
32,67,0.0
32,68,0.0
32,69,0.0
32,70,0.0
32,71,0.0
32,72,0.0
32,73,0.0
32,75,0.0
32,76,0.0
32,77,0.0
32,78,0.0
32,79,0.0
33,30,0.7836644591611479
33,31,0.7909604519774012
33,32,0.7990206514796678
33,33,0.0
33,34,0.0
33,35,0.0
33,36,0.6329993054866554
33,37,0.5832724235146706
33,38,0.6221770551038843
33,39,0.0
33,40,0.0
33,41,0.0
33,42,0.6889855687606112
33,43,0.6937566137566138
33,44,0.506896551724138
33,45,0.5523329129886507
33,46,0.5813953488372093
33,47,0.5082880823010802
33,48,0.6519713235449666
33,49,0.7176040491871503
33,50,0.0
33,51,0.0
33,52,0.717789681420919
33,53,0.800180980585719
33,54,0.9084076022763878
33,55,0.45556458313578313
33,56,0.0
33,57,0.4234314455821794
33,58,0.6881012658227849
33,59,0.826512766701644
33,60,0.7318797878609311
33,61,0.6815642458100558
33,62,0.6188316884502534
33,63,0.6591352859135285
33,64,0.7332621082621082
33,65,0.7315060418508694
33,66,0.7040599909104681
33,67,0.6505843852267414
33,68,0.6755452615325227
33,69,0.1960165579221805
33,70,0.15512959365755466
33,71,0.3018902202484501
33,72,0.11136548260837456
33,73,0.5784544060431037
33,74,0.01905147952979327
33,75,0.683078699324871
33,76,0.7631675273710297
33,77,0.032665463868578486
33,78,0.006526468455402465
33,79,0.6819470699432892
34,30,0.7070707070707071
34,31,0.7295019157088123
34,32,0.7187919463087248
34,33,0.7409395973154362
34,34,0.681993681993682
34,35,0.6929752066115702
34,36,0.507895860008536
34,37,0.5935737061564876
34,38,0.5621155160628845
34,39,0.4228940662860123
34,40,0.7076663858466723
34,41,0.6629834254143646
34,42,0.5985352862849534
34,43,0.5946218487394958
34,44,0.5600137146668795
34,45,0.5432411834249449
34,46,0.4709092968331327
34,47,0.0
34,48,0.3764601165987063
34,49,0.41612483745123535
34,50,0.4486002753556677
34,51,0.4648879648879649
34,52,0.499457111834962
34,53,0.5737950304360843
34,54,0.6417785234899329
34,55,0.6020066889632107
34,56,0.624512929507616
34,57,0.44091748368668815
34,58,0.4365598224324407
34,59,0.5457991156032849
34,60,0.30490158203862167
34,61,0.4351589315027608
34,62,0.5476042314872434
34,63,0.0
34,64,0.6843398422345791
34,65,0.5999313579681959
34,66,0.10304251307212527
34,67,0.10204233273395251
34,68,0.6495016611295681
34,69,0.6522354845235687
34,70,0.7153075822603719
34,71,0.6170970614425646
34,72,0.36302122803985576
34,73,0.6193200942443622
34,74,0.6069118147769833
34,75,0.45941345902068603
34,76,0.5313570683747951
34,77,0.6841379310344827
34,78,0.47288715192965314
34,79,0.4703389830508475
34,80,0.3613676282139313
34,81,0.0
34,82,0.0
34,83,0.6149169031211998
34,84,0.5233522479266696
34,85,0.44699367088607594
34,86,0.3944591029023747
34,87,0.4115025161754134
34,88,0.549502870746394
34,89,0.5185708233300381
34,90,0.5482906538411543
34,91,0.4919093851132686
34,92,0.5143485163023568
34,93,0.553086997193639
34,94,0.5227400271785758
34,95,0.0
34,96,0.5987334484743811
34,97,0.5572361088998568
34,98,0.5064201335387776
34,99,0.4705117085862966
35,30,0.0
35,31,0.0
35,32,0.0
35,33,0.0
35,34,0.0
35,35,0.0
35,36,0.0
35,37,0.0
35,38,0.0
35,39,0.0
35,40,0.0
35,41,0.0
35,42,0.0
35,43,0.0
35,44,0.0
35,45,0.0
35,46,0.0
35,47,0.0
35,48,0.0
35,49,0.0
35,50,0.0
35,51,0.0
35,52,0.0
35,53,0.0
35,54,0.0
35,55,0.0
35,56,0.0
35,57,0.0
35,58,0.0
35,59,0.0
35,60,0.0
35,61,0.0
35,62,0.0
35,63,0.0
35,64,0.0
35,65,0.0
35,66,0.0
35,67,0.0
35,68,0.5448483544848355
35,69,0.5661103979460848
35,70,0.0
35,71,0.0
35,72,0.6338471217363951
35,73,0.0
35,74,0.0
35,75,0.0
35,76,0.0
35,77,0.0
35,78,0.0
35,79,0.0
35,80,0.0
35,81,0.0
35,82,0.0
35,83,0.0
35,84,0.3420988301030208
35,85,0.0
35,86,0.0
35,87,0.0
35,88,0.09732427561347567
35,89,0.08475146297168225
35,90,0.0
35,91,0.0
35,92,0.0
35,93,0.0
35,94,0.0
35,95,0.0
35,96,0.0
35,97,0.0
35,98,0.0
35,99,0.0
35,100,0.45371498172959807
35,101,0.3957907642010625
35,102,0.0
35,105,0.0
35,106,0.0
35,107,0.0
35,108,0.0
35,109,0.0
36,30,0.5553287055941201
36,31,0.8052664273088024
36,32,0.7958169556474967
36,33,0.0
36,34,0.7445681205669091
36,35,0.7877110601457166
36,36,0.0
36,37,0.0
36,38,0.0
36,39,0.0
36,40,0.33739803744989794
36,41,0.3265033610582925
36,42,0.6770833333333334
36,43,0.7364016736401674
36,44,0.7160880096891401
36,45,0.6832808851893208
36,46,0.643479792198644
36,47,0.7079423592493298
36,48,0.5157717312785938
36,49,0.5885701773593168
36,50,0.3820396488805602
36,51,0.6601466992665037
36,52,0.628594905505341
36,53,0.6660245826453862
36,54,0.688122332859175
36,55,0.7014534191088873
36,56,0.7748344370860927
36,57,0.5077985617079732
36,58,0.7205542725173211
36,59,0.49431527194509883
36,60,0.6157931193719696
36,61,0.49134487350199735
36,62,0.6287425149700598
36,63,0.6198860693940963
36,64,0.34354782085360347
36,65,0.32980590801945936
36,66,0.4889867841409692
36,67,0.5382110511855093
36,68,0.6387391124014932
36,69,0.760929211633437
36,70,0.5477946291915959
36,71,0.5087391594396264
36,72,0.4926941809792361
36,73,0.7203292933912646
36,74,0.4650595056454074
36,75,0.571764705882353
36,76,0.5695364238410596
36,77,0.5611861861861862
36,78,0.0
36,79,0.0
36,80,0.0
36,81,0.0
36,82,0.5353191489361702
36,83,0.5783898305084746
36,84,0.6683949017066321
36,85,0.5645933014354066
36,86,0.0
36,87,0.6396248534583822
36,88,0.6070836294716891
36,89,0.0
36,90,0.5394117647058824
36,91,0.51171875
36,92,0.5991058122205664
36,93,0.40193236714975844
36,94,0.5112504610844707
36,95,0.5796834744203165
36,96,0.4871711594673595
36,97,0.5012224938875306
36,98,0.6009933774834437
36,99,0.6565149136577708
37,30,0.5988836857169446
37,31,0.4637046474489196
37,32,0.4853013456974875
37,33,0.4923679932156481
37,34,0.46503619463726925
37,35,0.5211361914726785
37,36,0.6015213149904565
37,37,0.6519377076463679
37,38,0.6623630907008533
37,39,0.6892085961718922
37,40,0.5247992408867262
37,41,0.6133042700341914
37,42,0.6954173940199294
37,43,0.7619074272267945
37,44,0.5778283138870726
37,45,0.463090748801648
37,46,0.43766802069826455
37,47,0.5127524482168901
37,48,0.4348754748235747
37,49,0.480087418148098
37,50,0.42162825670615733
37,51,0.5251625425073078
37,52,0.5482413810619425
37,53,0.6366656243906205
37,54,0.5540832290675308
37,55,0.6018137412594537
37,56,0.5677794848453986
37,57,0.5142763650562072
37,58,0.5515902349390797
37,59,0.5681530815517845
37,60,0.623605092911405
37,61,0.5272395782366385
37,62,0.44798062619921075
37,63,0.43758146095400335
37,64,0.39989777934000437
37,65,0.4501032846530601
37,66,0.5370260374973519
37,67,0.6219444416838597
37,68,0.6528840883471155
37,69,0.5764979999920002
37,70,0.6865719452821848
37,71,0.60856908820199
37,72,0.7949286845534392
37,73,0.8179917002225644
37,74,0.8598282237135749
38,35,0.5763014156727232
38,36,0.5768342316576834
38,37,0.6729537366548043
38,38,0.6681191850194323
38,39,0.5509781790820165
38,40,0.5815378900445766
38,41,0.02114371506236834
38,42,0.7699960206923995
38,43,0.7357664233576642
38,44,0.5459327687965101
38,45,0.5683060109289617
38,46,0.6305071075713278
38,47,0.6483311579339922
38,48,0.7260741287110456
38,49,0.6865530303030303
38,50,0.6658595641646489
38,51,0.6676300578034682
38,52,0.6681818181818182
38,53,0.7011986301369864
38,54,0.582865614741078
38,55,0.0
38,56,0.6708211143695014
38,57,0.6363636363636364
38,58,0.6688785666887856
38,59,0.7135922330097088
38,60,0.5945546384132069
38,61,0.5906908016254155
38,62,0.5895606884057971
38,63,0.5906221821460775
38,64,0.6053195086216612
38,65,0.6047619047619047
38,66,0.7362310632875548
38,67,0.7738004569687738
38,68,0.8041323467820746
38,69,0.8144430503276174
38,70,0.8276241573806575
38,71,0.7741935483870968
38,72,0.0
38,73,0.0
38,74,0.7368347729172472
39,30,0.7564621623181329
39,31,0.8289710828959734
39,32,0.8110794090112002
39,33,0.6989782161485819
39,34,0.6420916301021372
39,35,0.7319640809028498
39,36,0.6663805420986467
39,37,0.5675071278391272
39,38,0.5301637566159132
39,39,0.5318703692326524
39,40,0.5046971386304322
39,41,0.6321935224748527
39,42,0.5662661105636639
39,43,0.6051176982398734
39,44,0.7651477468986453
39,45,0.8052959569346809
39,46,0.7091831849085511
39,47,0.6587437635865565
39,48,0.6714481185354259
39,49,0.7298989025411755
39,50,0.7047483839633882
39,51,0.6519620491125935
39,52,0.6501174141589466
39,53,0.6055358120707012
39,54,0.5311408291540353
39,55,0.5140596301446159
39,56,0.5324638390856143
39,57,0.5769226700838792
39,58,0.6163530218408758
39,59,0.6103129948660161
39,60,0.5791584152802207
39,61,0.5985229154889857
39,62,0.7314138459421724
39,63,0.8478244495318682
39,64,0.8481665414408953
39,65,0.8952793263961242
39,66,0.8200319659030367
39,67,0.8691449028383491
39,68,0.85793077499185
39,69,0.6808432624765478
39,70,0.6850569710583744
39,71,0.631378209520777
39,72,0.6398140951931846
39,73,0.5850215731929419
39,74,0.6650788280447965
39,75,0.5719172868982176
39,76,0.5573782282129714
39,77,0.5049688903561651
39,78,0.5143374577849091
39,79,0.4749436297487277
39,80,0.4866049407012273
39,81,0.6767514091797998
39,82,0.5606970564273341
39,83,0.5899296057099098
39,84,0.5590552889115453
39,85,0.7533992083090425
39,86,0.7553297598409164
39,87,0.7632303592363626
39,88,0.5276376681452432
39,89,0.5419851795977054
39,90,0.5244715062109389
39,91,0.4819041166257483
39,92,0.525091906993094
39,93,0.5978484896049343
39,94,0.585720245266311
39,95,0.6178217763750522
39,96,0.4496372442805389
39,97,0.5732613165686626
39,98,0.6513267001312169
39,99,0.7436638071091732
40,48,0.0
40,49,0.0
40,50,0.0
40,51,0.0
40,52,0.0
40,53,0.0
40,54,0.0
40,55,0.0
40,56,0.0
40,57,0.0
40,58,0.0
40,59,0.0
40,60,0.0
40,61,0.0
40,62,0.0
40,63,0.0
40,64,0.0
40,65,0.0
40,66,0.0
40,67,0.0
40,68,0.0
40,69,0.0
40,70,0.0
40,71,0.0
40,72,0.0
40,73,0.0
40,74,0.0
40,75,0.0
40,76,0.0
40,77,0.0
40,78,0.0
40,79,0.0
40,80,0.0
40,81,0.0
40,82,0.0
40,83,0.0
40,84,0.0
40,85,0.0
40,86,0.051395017798742726
40,87,0.0
40,88,0.06568523835354372
40,89,0.08001229649479705
